Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Tracking Ratio [%]	Category Group	Category	Eye L/R	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Fixation Average Pupil Size X [px]	Fixation Average Pupil Size Y [px]	Fixation Average Pupil Diameter [mm]	Fixation Dispersion X [px]	Fixation Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Port Status	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	308	92556.1	92580.1	1715154187507.2	1715154187531.2	24.0	-	-	-	-	-	-	-	444.9	92.3	559.9	96.9	2.0	5716.3	8293.3	-7604.7	85.0	174.2	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	309	92616.1	92644.1	1715154187567.1	1715154187595.1	28.0	-	-	-	-	-	-	-	551.4	110.3	565.3	118.3	6.8	8991.4	16634.4	-7494.7	241.8	329.8	57.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	310	92708.0	92736.2	1715154187659.0	1715154187687.3	28.3	-	-	-	-	-	-	-	574.5	124.3	573.6	118.3	7.0	14516.0	17642.9	-17269.8	247.6	330.5	42.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	311	92880.0	92908.2	1715154187831.1	1715154187859.2	28.2	-	-	-	-	-	-	-	517.4	116.0	525.8	121.6	6.4	13065.1	15487.9	-16158.4	226.2	308.3	57.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	312	92984.0	93028.0	1715154187935.1	1715154187979.1	44.0	-	-	-	-	-	-	-	534.3	121.5	858.5	113.8	6.1	9634.7	14716.0	-14175.9	138.0	322.5	45.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	280	93028.0	93235.9	1715154187979.1	1715154188187.0	207.9	870.4	129.5	4.5	4.5	4.5	22.3	26.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	313	93235.9	93279.9	1715154188187.0	1715154188231.0	44.0	-	-	-	-	-	-	-	870.6	137.7	1183.6	111.6	5.8	11370.2	29281.6	-10605.8	132.1	272.9	45.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	314	93279.9	93307.8	1715154188231.0	1715154188258.9	27.9	-	-	-	-	-	-	-	1183.6	111.6	1194.2	120.2	14.1	28293.9	32207.8	-36187.9	505.9	679.9	71.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	315	93435.9	93463.8	1715154188386.9	1715154188414.9	27.9	-	-	-	-	-	-	-	1192.0	118.9	1188.8	118.3	14.1	29979.4	36051.9	-35949.5	505.4	675.0	28.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	316	93483.9	93507.8	1715154188435.0	1715154188458.9	23.9	-	-	-	-	-	-	-	1189.6	117.7	1105.6	132.5	1.4	4040.9	5656.7	-5400.0	60.5	120.0	49.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	281	93507.8	93623.7	1715154188458.9	1715154188574.8	115.9	1103.2	135.6	4.6	4.6	4.6	12.8	4.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	317	93623.7	93683.7	1715154188574.8	1715154188634.8	60.0	-	-	-	-	-	-	-	1099.0	134.6	798.3	119.9	5.8	6420.2	14171.7	-12713.8	96.2	290.1	26.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	282	93683.7	93807.8	1715154188634.8	1715154188758.9	124.1	792.5	113.8	4.6	4.6	4.6	14.2	13.2	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	318	93807.8	93839.7	1715154188758.9	1715154188790.8	32.0	-	-	-	-	-	-	-	794.6	109.2	852.9	129.0	10.5	21095.5	24792.2	-27756.4	328.8	543.9	62.3	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	319	94011.7	94059.6	1715154188962.7	1715154189010.7	47.9	-	-	-	-	-	-	-	862.0	130.1	900.1	131.7	11.7	15722.5	26115.9	-23204.5	243.8	495.8	25.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	283	94059.6	94203.6	1715154189010.7	1715154189154.7	144.1	892.6	133.9	4.6	4.6	4.6	25.2	11.2	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	284	94271.6	94443.6	1715154189222.7	1715154189394.7	172.0	1303.7	117.4	4.4	4.4	4.4	19.7	12.2	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	320	94443.6	94487.6	1715154189394.7	1715154189438.6	44.0	-	-	-	-	-	-	-	1306.7	119.9	1370.7	119.7	18.3	27079.6	37858.2	-41400.9	415.3	788.7	63.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	285	94487.6	94651.5	1715154189438.6	1715154189602.6	163.9	1374.6	113.2	4.5	4.5	4.5	14.7	11.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	321	94651.5	94679.5	1715154189602.6	1715154189630.6	28.0	-	-	-	-	-	-	-	1373.0	112.9	1374.9	109.9	16.3	34417.2	41300.0	-41330.5	582.5	777.2	71.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	286	94679.5	94843.4	1715154189630.6	1715154189794.5	163.9	1374.7	98.8	4.5	4.5	4.5	18.6	18.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	322	94843.4	94883.4	1715154189794.5	1715154189834.5	40.0	-	-	-	-	-	-	-	1377.1	92.2	1599.9	77.9	4.2	6778.2	10234.7	-9148.7	104.9	230.8	39.9	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	323	94947.4	94975.6	1715154189898.5	1715154189926.7	28.2	-	-	-	-	-	-	-	1614.8	70.4	1611.2	69.0	19.2	40272.1	48480.7	-48292.2	680.8	909.8	42.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	324	95039.4	95067.4	1715154189990.5	1715154190018.5	28.0	-	-	-	-	-	-	-	1612.4	78.8	1610.2	86.0	19.1	40109.1	48600.0	-48212.8	682.7	916.9	43.2	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	325	95199.4	95227.3	1715154190150.5	1715154190178.4	27.9	-	-	-	-	-	-	-	470.0	154.1	449.9	150.7	5.8	11658.4	14046.6	-14220.4	208.0	293.5	28.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	287	95227.3	95347.4	1715154190178.4	1715154190298.5	120.1	448.3	147.9	4.6	4.6	4.6	11.8	6.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	326	95347.4	95375.3	1715154190298.5	1715154190326.4	27.9	-	-	-	-	-	-	-	444.2	150.8	329.4	147.7	2.1	4508.7	7579.5	-6060.8	74.3	156.5	42.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	327	95375.3	95407.3	1715154190326.4	1715154190358.4	32.0	-	-	-	-	-	-	-	329.4	147.7	335.6	143.8	4.5	8021.7	10072.8	-10933.7	141.3	212.9	38.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	288	95407.3	95579.4	1715154190358.4	1715154190530.4	172.1	330.8	138.4	4.6	4.6	4.6	12.6	12.2	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	328	95579.4	95615.3	1715154190530.4	1715154190566.3	35.9	-	-	-	-	-	-	-	322.3	141.8	583.0	140.2	4.8	10242.8	14519.6	-14122.5	134.0	297.8	55.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	289	95615.3	95775.2	1715154190566.3	1715154190726.2	159.9	607.7	148.4	4.5	4.5	4.5	41.6	24.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	329	95775.2	95803.2	1715154190726.2	1715154190754.3	28.1	-	-	-	-	-	-	-	621.2	155.5	518.9	148.3	1.9	4624.7	6530.3	-5925.1	68.4	143.4	57.3	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	330	95959.2	95987.2	1715154190910.3	1715154190938.3	28.0	-	-	-	-	-	-	-	536.9	153.5	537.6	154.7	6.7	13588.0	16287.9	-16359.3	237.9	318.8	57.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	331	96015.1	96047.2	1715154190966.2	1715154190998.3	32.0	-	-	-	-	-	-	-	538.1	141.1	584.1	137.2	7.4	14580.2	16981.8	-19234.9	231.4	377.0	62.3	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	332	96083.1	96111.1	1715154191034.2	1715154191062.2	28.0	-	-	-	-	-	-	-	587.1	149.4	591.3	154.8	7.2	15002.7	17823.9	-18420.7	257.9	346.0	71.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	333	96151.2	96179.1	1715154191102.2	1715154191130.2	27.9	-	-	-	-	-	-	-	593.3	151.3	587.7	151.6	7.2	9735.2	18197.2	-9117.7	257.6	345.2	42.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	334	96207.1	96235.1	1715154191158.2	1715154191186.2	28.0	-	-	-	-	-	-	-	582.8	141.1	552.4	140.4	7.1	9423.2	7437.0	-17431.1	252.7	364.3	42.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	335	96267.0	96295.1	1715154191218.1	1715154191246.2	28.1	-	-	-	-	-	-	-	551.2	137.7	549.6	142.8	6.8	13886.4	16857.7	-16524.4	241.1	320.1	57.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	336	96439.1	96495.0	1715154191390.2	1715154191446.1	55.9	-	-	-	-	-	-	-	545.7	156.7	693.0	144.1	10.0	8847.0	17000.0	-10474.3	178.6	330.2	42.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	290	96563.0	96643.1	1715154191514.1	1715154191594.2	80.1	712.6	149.9	4.4	4.4	4.4	6.4	10.6	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	337	96643.1	96670.9	1715154191594.2	1715154191622.0	27.9	-	-	-	-	-	-	-	710.8	153.8	713.0	158.5	8.6	18172.4	21825.0	-21917.1	307.9	411.8	57.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Blink	Right	47	96715.0	96891.0	1715154191666.1	1715154191842.1	176.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	338	96974.8	97018.9	1715154191925.9	1715154191970.0	44.1	-	-	-	-	-	-	-	743.6	134.9	969.6	157.5	12.7	16550.1	20204.3	-31802.3	288.0	620.3	72.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	291	97018.9	97162.9	1715154191970.0	1715154192114.0	144.0	980.5	162.4	4.5	4.5	4.5	18.2	15.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	339	97162.9	97215.0	1715154192114.0	1715154192166.1	52.1	-	-	-	-	-	-	-	986.5	174.2	1039.9	177.9	13.7	16738.4	29697.4	-26591.3	262.9	567.7	22.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	292	97215.0	97310.8	1715154192166.1	1715154192261.8	95.7	1038.1	175.0	4.5	4.5	4.5	7.1	6.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	340	97414.8	97470.7	1715154192365.9	1715154192421.8	55.9	-	-	-	-	-	-	-	1051.3	171.0	1245.3	160.7	17.1	18225.3	32494.9	-31105.8	305.3	757.7	42.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	293	97470.7	97570.7	1715154192421.8	1715154192521.8	100.0	1255.1	150.7	4.3	4.3	4.3	18.3	14.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	341	97618.8	97646.8	1715154192569.8	1715154192597.9	28.1	-	-	-	-	-	-	-	1250.5	152.2	1247.2	143.8	14.8	31137.0	37825.9	-37552.5	526.9	714.7	42.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	342	97706.8	97730.6	1715154192657.9	1715154192681.7	23.9	-	-	-	-	-	-	-	1255.1	149.4	1187.4	164.7	1.2	2890.3	3832.9	-3891.9	48.4	89.4	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	294	97730.6	97878.6	1715154192681.7	1715154192829.7	147.9	1179.4	166.7	4.3	4.3	4.3	29.1	7.8	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	343	97878.6	97914.7	1715154192829.7	1715154192865.8	36.2	-	-	-	-	-	-	-	1159.1	161.2	1180.1	163.1	14.7	28068.3	34935.5	-35507.4	406.6	669.8	66.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	295	97914.7	98126.8	1715154192865.8	1715154193077.8	212.0	1173.2	157.7	4.3	4.3	4.3	26.8	13.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	344	98166.6	98190.5	1715154193117.7	1715154193141.6	23.9	-	-	-	-	-	-	-	1188.3	159.5	1298.7	159.4	2.1	5690.2	8055.1	-7415.2	87.8	179.9	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	296	98190.5	98298.5	1715154193141.6	1715154193249.6	108.0	1313.5	154.5	4.3	4.3	4.3	21.6	11.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	345	98298.5	98326.6	1715154193249.6	1715154193277.7	28.1	-	-	-	-	-	-	-	1319.5	147.1	1332.0	146.3	15.8	33022.7	39507.3	-40238.4	563.9	758.0	57.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	297	98326.6	98630.4	1715154193277.7	1715154193581.5	303.8	1300.7	143.8	4.4	4.4	4.4	64.1	22.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	346	98630.4	98666.5	1715154193581.5	1715154193617.6	36.1	-	-	-	-	-	-	-	1287.8	150.3	1500.9	146.8	3.8	7006.7	9683.5	-9214.7	105.7	198.8	55.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	298	98666.5	99102.3	1715154193617.6	1715154194053.3	435.7	1480.2	145.0	4.4	4.4	4.4	58.6	28.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	347	99102.3	99138.5	1715154194053.3	1715154194089.6	36.2	-	-	-	-	-	-	-	1449.9	156.1	1632.1	135.1	3.4	6213.4	8956.2	-8341.4	93.2	189.5	55.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	299	99138.5	99406.4	1715154194089.6	1715154194357.4	267.9	1631.5	120.1	4.3	4.3	4.3	20.0	26.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	300	99518.3	99874.2	1715154194469.4	1715154194825.3	355.9	372.3	201.7	4.6	4.6	4.6	45.3	45.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	348	99874.2	99910.1	1715154194825.3	1715154194861.2	35.9	-	-	-	-	-	-	-	375.0	184.8	478.4	179.1	5.7	7559.7	13874.9	-7260.2	160.1	385.9	55.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	301	99938.1	100034.1	1715154194889.2	1715154194985.2	96.0	467.1	161.3	4.4	4.4	4.4	3.9	10.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	349	100034.1	100062.1	1715154194985.2	1715154195013.2	28.0	-	-	-	-	-	-	-	467.4	164.6	555.6	172.5	1.6	3476.4	4847.1	-4671.0	56.1	107.2	42.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	302	100062.1	100206.1	1715154195013.2	1715154195157.2	144.0	563.2	179.0	4.4	4.4	4.4	13.9	11.6	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	350	100206.1	100234.0	1715154195157.2	1715154195185.1	27.9	-	-	-	-	-	-	-	570.3	186.1	655.9	181.2	1.5	3870.6	5203.9	-5260.5	55.2	113.5	42.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	303	100234.0	100350.0	1715154195185.1	1715154195301.0	115.9	653.2	182.2	4.4	4.4	4.4	5.1	16.2	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Blink	Right	48	100350.0	100478.0	1715154195301.0	1715154195429.0	128.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	351	100478.0	100537.9	1715154195429.0	1715154195489.0	60.0	-	-	-	-	-	-	-	0.0	0.0	776.2	226.3	18.2	18153.9	28514.8	-43317.2	302.7	1017.1	46.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	304	100553.9	100670.0	1715154195505.0	1715154195621.1	116.1	778.9	181.5	4.5	4.5	4.5	16.6	20.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	305	100685.8	100774.0	1715154195636.9	1715154195725.1	88.2	813.2	212.4	4.5	4.5	4.5	26.1	37.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	352	100813.9	100849.9	1715154195765.0	1715154195800.9	36.0	-	-	-	-	-	-	-	817.7	240.9	982.1	233.2	11.6	19849.7	25082.4	-30801.9	323.1	606.7	66.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	353	100882.0	100909.8	1715154195833.0	1715154195860.9	27.8	-	-	-	-	-	-	-	993.2	217.6	994.5	212.2	11.9	25151.1	29871.9	-30499.2	429.7	572.1	43.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	354	100973.7	101013.8	1715154195924.8	1715154195964.9	40.0	-	-	-	-	-	-	-	998.8	200.8	1005.4	173.5	12.9	21753.2	30211.2	-29874.5	322.2	578.3	40.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Blink	Right	49	101025.8	101277.7	1715154195976.9	1715154196228.8	251.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	306	101277.7	101437.8	1715154196228.8	1715154196388.8	160.0	1035.9	149.4	4.5	4.5	4.5	11.7	25.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	355	101437.8	101461.8	1715154196388.8	1715154196412.9	24.0	-	-	-	-	-	-	-	1035.5	164.8	1000.6	176.2	0.7	1422.6	1817.4	-2024.8	28.1	44.7	49.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	307	101461.8	101593.7	1715154196412.9	1715154196544.7	131.9	1003.3	183.7	4.6	4.6	4.6	16.6	35.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	356	101593.7	101625.6	1715154196544.7	1715154196576.7	32.0	-	-	-	-	-	-	-	1003.6	208.1	1163.7	202.8	3.2	7089.3	9861.7	-9565.3	98.8	204.5	62.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	308	101625.6	102009.5	1715154196576.7	1715154196960.6	383.9	1172.9	203.8	4.4	4.4	4.4	17.4	12.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	357	102009.5	102053.6	1715154196960.6	1715154197004.7	44.1	-	-	-	-	-	-	-	1169.0	197.9	1368.4	189.8	3.8	5649.2	9268.5	-7784.1	85.9	201.4	36.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	309	102053.6	102153.5	1715154197004.7	1715154197104.6	99.9	1361.9	193.7	4.3	4.3	4.3	20.8	5.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	310	102181.7	102265.5	1715154197132.8	1715154197216.6	83.8	1357.4	197.8	4.3	4.3	4.3	25.7	3.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
